"  ","// User name",,,,,,,,,,,,,,,,,
"21-5-2013","// Evaluation date",,,,,,,,,,,,,,,,,
"02Uprocessed.act","0-0-0","00:00:00:000","// Source file name and timestamp",,,,,,,,,,,,,,,
60,"// Measurement rate",,,,,,,,,,,,,,,,,
29.917,"// Data capture period",,,,,,,,,,,,,,,,,
"BUTTERWORTH FILTER","// Smoothing function",,,,,,,,,,,,,,,,,
"INTERPOLATE BAD DATA","// Data repair function",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Frame #","LshX","LshY","LshZ","LebX","LebY","LebZ","LwX","LwY","LwZ","RshX","RshY","RshZ","RebX","RebY","RebZ","RwX","RwY","RwZ"
100,0.378179,0.199783,1.283051,0.337384,0.272156,1.054711,0.375984,0.292863,0.82166,0.405937,-0.141745,1.246683,0.371584,-0.160472,0.992968,0.403282,-0.132995,0.765007
101,0.378431,0.199871,1.282952,0.337788,0.272209,1.054573,0.376355,0.292729,0.821526,0.405649,-0.14174,1.246701,0.371399,-0.16043,0.99297,0.403141,-0.133041,0.765015
102,0.378701,0.199968,1.282855,0.338243,0.272268,1.054432,0.376802,0.292581,0.821395,0.40532,-0.141721,1.24673,0.371128,-0.160401,0.99299,0.402919,-0.133144,0.765026
103,0.378982,0.200073,1.282763,0.338739,0.272335,1.054289,0.377325,0.29243,0.821267,0.404948,-0.141689,1.246769,0.370776,-0.160383,0.993027,0.402619,-0.133312,0.765036
104,0.379266,0.200187,1.282676,0.339266,0.27241,1.054148,0.377921,0.292286,0.821141,0.404531,-0.141645,1.246817,0.37035,-0.160375,0.993079,0.402242,-0.13355,0.765042
105,0.379548,0.200311,1.282594,0.339813,0.272496,1.054008,0.378588,0.29216,0.821014,0.404074,-0.14159,1.246875,0.369862,-0.160376,0.993146,0.401792,-0.133858,0.765042
106,0.379826,0.200445,1.282513,0.340375,0.272594,1.053866,0.379322,0.292058,0.820885,0.403586,-0.141529,1.246943,0.369333,-0.160389,0.993225,0.401273,-0.134226,0.765037
107,0.380104,0.20059,1.282435,0.340955,0.272702,1.053724,0.380118,0.291982,0.820756,0.403079,-0.141466,1.247022,0.368789,-0.160418,0.993316,0.400693,-0.134639,0.765031
108,0.380384,0.200747,1.282359,0.341561,0.272819,1.05358,0.38097,0.291929,0.820628,0.402568,-0.141407,1.247115,0.368255,-0.160468,0.993419,0.400058,-0.135076,0.765029
109,0.380672,0.200914,1.28229,0.342204,0.272943,1.053437,0.381872,0.291894,0.820507,0.402059,-0.141355,1.247222,0.367745,-0.160537,0.993536,0.399381,-0.135517,0.765038
110,0.380967,0.201089,1.282229,0.342887,0.273075,1.053298,0.382818,0.291871,0.820397,0.401555,-0.141307,1.247345,0.367257,-0.160624,0.993667,0.398671,-0.135954,0.765063
111,0.38127,0.201271,1.28218,0.343606,0.273219,1.053168,0.383802,0.291857,0.820301,0.401049,-0.141261,1.247485,0.366779,-0.160724,0.993814,0.397941,-0.136385,0.765108
112,0.381579,0.201458,1.282141,0.344353,0.273376,1.053049,0.38482,0.291854,0.82022,0.400536,-0.141213,1.247641,0.366298,-0.160832,0.993979,0.397201,-0.136818,0.765174
113,0.381894,0.20165,1.282114,0.345116,0.27355,1.052944,0.385866,0.291866,0.820153,0.40001,-0.141163,1.247812,0.365808,-0.160947,0.994157,0.396461,-0.137263,0.765257
114,0.382219,0.201847,1.282097,0.345887,0.273739,1.052853,0.386936,0.291899,0.820098,0.399467,-0.141112,1.247992,0.365304,-0.161066,0.994345,0.395728,-0.137724,0.765355
115,0.382557,0.20205,1.282088,0.346665,0.273943,1.052775,0.388026,0.291952,0.820054,0.398908,-0.141061,1.248176,0.364789,-0.16119,0.994537,0.395007,-0.138203,0.765461
116,0.382912,0.202259,1.282087,0.34745,0.274159,1.052709,0.389127,0.292023,0.820018,0.398334,-0.141012,1.248359,0.364265,-0.161318,0.994727,0.394305,-0.138692,0.765574
117,0.383289,0.202474,1.282092,0.348244,0.274385,1.052654,0.390232,0.292101,0.819992,0.397754,-0.140966,1.248534,0.363741,-0.161451,0.994909,0.393627,-0.139179,0.765692
118,0.38369,0.202695,1.282101,0.349044,0.274622,1.052607,0.39133,0.292171,0.819972,0.397173,-0.140925,1.248701,0.363225,-0.161586,0.995082,0.392978,-0.139648,0.765818
119,0.384114,0.20292,1.282111,0.349848,0.274868,1.052566,0.392411,0.29222,0.819958,0.3966,-0.140887,1.248859,0.362724,-0.161717,0.995244,0.392361,-0.140079,0.765956
120,0.384563,0.20315,1.282119,0.35065,0.275126,1.05253,0.393465,0.292242,0.819949,0.396035,-0.140849,1.249011,0.362233,-0.161839,0.995399,0.391777,-0.140453,0.76611
121,0.385031,0.203385,1.282124,0.351449,0.275394,1.052498,0.394484,0.292237,0.819942,0.395479,-0.140803,1.249159,0.361747,-0.161941,0.995551,0.391224,-0.140754,0.766279
122,0.385512,0.203623,1.282126,0.352242,0.275671,1.052466,0.395464,0.292213,0.819938,0.394929,-0.14074,1.249306,0.361256,-0.162012,0.995701,0.390698,-0.140971,0.766465
123,0.385998,0.203866,1.282124,0.353026,0.275957,1.052435,0.396401,0.292177,0.819933,0.394382,-0.140652,1.249455,0.360757,-0.162047,0.995854,0.390194,-0.141106,0.766662
124,0.386479,0.204113,1.28212,0.353793,0.276249,1.052404,0.397298,0.292135,0.819929,0.39384,-0.140538,1.249605,0.360251,-0.16204,0.996008,0.389708,-0.141166,0.766865
125,0.386946,0.204363,1.282114,0.354534,0.276546,1.052374,0.398155,0.29209,0.819923,0.393304,-0.1404,1.249758,0.359743,-0.161994,0.996165,0.389233,-0.141164,0.767068
