  ,// User name
28-5-2013,// Evaluation date
01Lprocessed (1),0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
55.700,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
44,-0.569447,0.063369,1.486049,-0.586837,0.134028,1.222172,-0.539270,0.139075,0.967215,-0.643119,-0.005358,0.996039,-0.736763,0.050326,0.587293,-0.837596,0.084242,0.126260,-0.590997,-0.353773,1.509899,-0.601065,-0.532700,1.301999,-0.471268,-0.621098,1.459550,4.423436,-3.091338,6.440687,4.559833,-3.158199,6.054876,-0.815456,-0.130799,0.142688,
45,-0.569442,0.063161,1.485926,-0.587043,0.133676,1.222025,-0.540010,0.138848,0.966932,-0.643115,-0.005668,0.995998,-0.736737,0.050159,0.587267,-0.837586,0.084231,0.126270,-0.591369,-0.353692,1.511647,-0.600402,-0.536258,1.306887,-0.470701,-0.609701,1.472213,4.413926,-3.085781,6.429859,4.550418,-3.152453,6.044049,-0.815448,-0.130826,0.142687,
46,-0.569428,0.062965,1.485805,-0.587226,0.133328,1.221877,-0.540716,0.138599,0.966646,-0.643131,-0.006004,0.995953,-0.736732,0.049979,0.587239,-0.837578,0.084219,0.126280,-0.591713,-0.353567,1.513282,-0.599703,-0.539586,1.311610,-0.470102,-0.598023,1.483138,4.404399,-3.080253,6.419033,4.540994,-3.146724,6.033225,-0.815444,-0.130854,0.142690,
47,-0.569411,0.062781,1.485685,-0.587387,0.132981,1.221725,-0.541371,0.138322,0.966364,-0.643151,-0.006358,0.995906,-0.736738,0.049785,0.587210,-0.837571,0.084204,0.126287,-0.592018,-0.353398,1.514802,-0.598986,-0.542660,1.316132,-0.469491,-0.586208,1.492428,4.394858,-3.074751,6.408210,4.531562,-3.141009,6.022404,-0.815444,-0.130882,0.142695,
48,-0.569399,0.062608,1.485566,-0.587533,0.132633,1.221570,-0.541961,0.138010,0.966092,-0.643160,-0.006725,0.995858,-0.736739,0.049576,0.587182,-0.837566,0.084188,0.126292,-0.592279,-0.353193,1.516209,-0.598271,-0.545464,1.320417,-0.468935,-0.574383,1.500234,4.385304,-3.069268,6.397389,4.522123,-3.135300,6.011585,-0.815448,-0.130912,0.142700,
49,-0.569397,0.062446,1.485448,-0.587670,0.132284,1.221413,-0.542469,0.137657,0.965840,-0.643148,-0.007103,0.995811,-0.736725,0.049352,0.587156,-0.837561,0.084171,0.126296,-0.592492,-0.352959,1.517501,-0.597578,-0.547992,1.324434,-0.468498,-0.562663,1.506706,4.375742,-3.063796,6.386567,4.512682,-3.129591,6.000765,-0.815453,-0.130944,0.142703,
50,-0.569410,0.062297,1.485333,-0.587805,0.131940,1.221255,-0.542885,0.137261,0.965616,-0.643114,-0.007489,0.995766,-0.736691,0.049118,0.587132,-0.837556,0.084156,0.126298,-0.592656,-0.352706,1.518676,-0.596920,-0.550245,1.328154,-0.468204,-0.551161,1.511963,4.366175,-3.058325,6.375744,4.503239,-3.123877,5.989945,-0.815459,-0.130977,0.142703,
51,-0.569439,0.062161,1.485223,-0.587939,0.131606,1.221100,-0.543199,0.136826,0.965423,-0.643065,-0.007879,0.995723,-0.736642,0.048881,0.587110,-0.837551,0.084143,0.126299,-0.592768,-0.352443,1.519731,-0.596309,-0.552230,1.331553,-0.468025,-0.539987,1.516084,4.356609,-3.052849,6.364918,4.493797,-3.118154,5.979121,-0.815464,-0.131012,0.142699,
52,-0.569484,0.062038,1.485119,-0.588074,0.131291,1.220951,-0.543412,0.136367,0.965263,-0.643016,-0.008265,0.995684,-0.736589,0.048650,0.587091,-0.837546,0.084131,0.126300,-0.592826,-0.352181,1.520661,-0.595747,-0.553960,1.334610,-0.467902,-0.529250,1.519125,4.347049,-3.047362,6.354089,4.484357,-3.112422,5.968294,-0.815468,-0.131048,0.142692,
53,-0.569547,0.061930,1.485023,-0.588206,0.130998,1.220812,-0.543528,0.135904,0.965130,-0.642985,-0.008639,0.995648,-0.736549,0.048434,0.587076,-0.837541,0.084121,0.126301,-0.592829,-0.351930,1.521463,-0.595231,-0.555448,1.337309,-0.467768,-0.519058,1.521143,4.337500,-3.041862,6.343259,4.474921,-3.106686,5.957464,-0.815472,-0.131082,0.142683,
